,360ONE,3MINDIA,AARTIIND,AAVAS,ABB,ABBOTINDIA,ABCAPITAL,ABFRL,ABSLAMC,ACC,ACE,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,AEGISLOG,AFFLE,AIAENG,AJANTPHARM
2025-03-26 09:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27 09:15,0.05615566113405646,-0.0,0.05627928345390623,0.055688742300091534,0.04927416689062095,-0.0,0.05682842447110937,0.05527027185370802,0.05581314281799791,0.052404301816601086,0.05598579161541399,0.06016215824292841,0.052547267916715115,0.05762512140723467,0.055878511454753,0.0577978813758017,0.06221271012209106,0.055219822385409616,0.05223732274788316,0.05261941799367779
2025-03-28 09:15,0.05398699091919607,-0.0,0.05687956022923973,0.05470515181830728,0.052940354034829336,-0.0,0.057412543239096794,0.05687326036290427,0.05621652316056372,0.055629251529823516,0.056996847513477354,0.056183353409782366,0.05526223658952345,0.056594395825040396,0.05645777940545536,0.05590606383850235,0.051895506885216984,0.05373905299788804,0.0559874371120019,0.056333691129151056
2025-04-01 09:15,0.05415256427760396,-0.0,0.057788742268182425,0.0538117055688035,0.05064595246288533,-0.0,0.05782994548465044,0.058128193923489405,0.057157327012974116,0.05493699660023046,0.0559676632842195,0.05688670372439087,0.054763694511614315,0.056042706137206195,0.05509786971632067,0.05681119185357301,0.05500172106093147,0.0560851522509268,0.053649542653677565,0.05524232720832005
2025-04-02 09:15,0.05562040143147835,-0.0,0.05730529872709409,0.05397227354538419,0.04892813691489808,-0.0,0.05844132269193371,0.05790312060934683,0.05648454055114909,0.054541677429741725,0.0556823410677071,0.05560184273897536,0.05465998909444832,0.05650681098215269,0.05513091591671184,0.05681743709792158,0.0580173725600684,0.05560822228952326,0.05352326917863983,0.05525502717282562
